premise,hypothesis,label
6878449128jpg0A little boy with glasses is working on an electrical experiment project 6878449128jpg1A young child wearing a blue sweater is fiddling around with wires 6878449128jpg2A young boy with a blue jacket holding a yellow wire 6878449128jpg3A young man in blue working with electronics,A very small child standing,entailment
2899783188jpg0A woman wearing a red and white striped shirt outside surrounded by trees 2899783188jpg1A very young lady playing a game with a string and spinning tops 2899783188jpg3A woman in a red striped shirt plays with a string toy 2899783188jpg4A girl having fun doing malabarism,Woman playing with a Chinese yoyo,entailment
4107979730jpg0A singer sings into a microphone while other musicians play in the background 4107979730jpg2A singer performs on stage at a concert 4107979730jpg3A woman in a White dress is singing 4107979730jpg4A singer of a band on stage,A man sings,contradiction
2584020755jpg0The child has his mouth open and is surrounded by adults dancing 2584020755jpg1A little boy is standing in front of a wedding party laughing 2584020755jpg2A child is having a good time at the wedding reception 2584020755jpg3A child stands in front of a dancing wedding party,A boy kissing a girl,contradiction
4485475920jpg0A group of people in black and white walk past two black and white striped sign posts on a city street corner 4485475920jpg1An intersection where many people are crossing the street that has black and white striped poles 4485475920jpg2A crowd of people pass through a busy intersection in a city 4485475920jpg3Many people are crossing a busy intersection,Surfers walking,contradiction
339734472jpg0A woman in glasses smiles as she looks at the back of a camera she holds up in front of her face 339734472jpg1A woman in a dark shirt and glasses looks at a digital camera 339734472jpg2A woman with glasses is trying to take a photograph 339734472jpg4A smiling woman snaps a photograph,A woman running,contradiction
135608578jpg0A group of children that are either sitting or standing in a line while two are holding a round object 135608578jpg1Young adults wearing red yellow and black shirts in a straight line perform a sketch 135608578jpg3Group of kids doing a performance 135608578jpg4A group of people on stage,A man in the background plays an instrument,neutral
4958945147jpg0A man in black pants and a black tee is sitting on a bench in front of a truck 4958945147jpg1Bald man in black clothes sits on a bench in front of a large truck 4958945147jpg2A man in dark clothing sits on a bench in front of a truck 4958945147jpg3A bald man is sitting on a bench in front of a red truck,A man uses his phone,contradiction
2642350864jpg0A young girl with a front tooth missing dressed in a plaid skirt and blue shirt riding on a shopping cart in a grocery store 2642350864jpg1Girl with brown hair in a blue shirt and blue and white skirt holding on to a shopping cart in a store 2642350864jpg2A little girl wearing blue is riding the end of a shopping cart in a grocery store 2642350864jpg4A little girl is riding on the front of a shopping cart in a store,A child smiles,entailment
3233560682jpg1Rock band performing on a dark stage 3233560682jpg2Three people are playing in a band 3233560682jpg3Three men play musical instruments 3233560682jpg4One man is playing the drums,A group playing music,entailment
4816499691jpg1A group of people on the street dancing to four men playing various conga drums 4816499691jpg2A group of women dressed in white are dancing in the street 4816499691jpg3A group of street drummers play while some onlookers dance 4816499691jpg4Many people dancing while others play the conga drums,Girls dancing,entailment
211341511jpg0A young girl in a yellow shirt with a falconer s glove and hawk perched on it is being assisted by a man with a ball cap and microphone in one hand 211341511jpg1A young girl in a yellow jersey is holding a falcon on her arm while a man in a hat interviews her using a microphone 211341511jpg3A falcon is perched on a girl s left arm as a man assists her and talks into a microphone 211341511jpg4A young girl in a yellow shirt is holding a bird for a speaker,A man is airborne,contradiction
432490118jpg0The large brown and white dog is jumping towards the small brown and white dog 432490118jpg1Two brown and white dogs fighting on a grassy area in front of a tree 432490118jpg3Two brown and white dogs in the grass near a stone structure 432490118jpg4A Collie and a Springer Spaniel playing outside,Dogs look at each other,entailment
33064820jpg1A group of kids are running while playing soccer 33064820jpg2Blond children are dressed to play soccer 33064820jpg3Children are playing soccer in this image 33064820jpg4Three young children are playing soccer,Children running in green grass,entailment
2391929964jpg0A man wearing a striped shirt is putting his arm over a man in a green shirt as the man in the green shirt holds up a beer 2391929964jpg1Two men smiling at the camera inside a restaurant one is holding up a beer 2391929964jpg2Two guys are sitting in a bar while one holds a beer bottle 2391929964jpg4Two men sit at a bar with Shiner Bock beer,Men drink beverages,entailment
2504007911jpg0A man uses a bicycle to transport a sight that says  Lovely  while another man on a motor scooter drives by 2504007911jpg1A bicyclist passes with a giant sign that reads  lovely  2504007911jpg2A man advertises with a giant sign tied onto his bicycle 2504007911jpg3A long green board that has  lovely  written on it,A man is riding a moped,entailment
4752211909jpg0A young man with a blue striped shirt holding his shoulder bag in his lap with his head propped up on his hand where he is sitting in front of heavy gate with gold and purple colors 4752211909jpg2A boy in a striped shirt and glasses sitting and looking very bored with his head resting in his hand 4752211909jpg3Man wearing a white plaided shirt and he is day dreaming 4752211909jpg4A young man is sitting and thinking,A white boy sitting,neutral
3942050764jpg0A young man in a black swimsuit and tshirt jumps off of a bridge with an audience of seven onlookers 3942050764jpg1A crowd gathered on a bridge watches a man in dark shorts and shirt jump 3942050764jpg2A guy in a black tanktop jumping off of a bridge while others watch him 3942050764jpg4A young man wearing black jumps off a height while people clap,Spectators watch,entailment
2715262147jpg1A young girl and a young man playing a toss game at an outside party 2715262147jpg2A man and a woman play Cornhole at a party 2715262147jpg3Male and female playing game with beanbags 2715262147jpg4Many people relax in the yard,A group has fun,entailment
4835689161jpg0A police officer with a red helmet on a motorcycle going down the street 4835689161jpg2A police officer with blue outfit and red helmet rides through town 4835689161jpg3A policeman is riding his motorcycle down the street 4835689161jpg4Policemen ride motorcycles through a crowd,A cop driving,entailment
3025265622jpg0Young children explore a creek as their parents work nearby the rock piles 3025265622jpg1A group of children and women crouching aside a stream of water 3025265622jpg3Children are playing outside in a rocky area beside a river 3025265622jpg4A few women and children are collecting items from rocks,A woman shows a child a leaf,neutral
3914751903jpg0A red vehicle is being reflected in a store window while two casually dressed middleaged men walk and converse 3914751903jpg1A man in a yellow shirt and a man in a dark blue shirt talking 3914751903jpg3A guy explains something to his friend 3914751903jpg4Two men converse along the sidewalk,A vendor standing,contradiction
2680418020jpg0Several women in headscarves are standing in a cobbled courtyard 2680418020jpg2Many women wearing garments that cover the head 2680418020jpg3Muslim women talking in a marketplace 2680418020jpg4Group of women with headscarves,A crowd gathered together,entailment
