premise,hypothesis,label
People are riding two camels on the sand,Two people are seated on a camel and another camel is in the foreground,neutral
A barefoot man in pajamas is looking toward the stars and is walking on the tennis court,A barefoot man in pajamas is looking toward the sky and is walking on the tennis court,entailment
A barefoot man in pajamas is looking toward the sky and is standing on the tennis court,A man is wearing a blue shirt and walking barefoot on a tennis court,neutral
The man is standing in a lake near a waterfall,The man is standing in a body of water near a waterfall,entailment
The man is swimming in a body of water near a waterfall,The man is standing in a body of water near a waterfall,neutral
A woman is standing in the water at the base of a waterfall,A man is standing in the water at the base of a waterfall,neutral
The man is standing in the water at the base of a waterfall,The man is standing in a body of water near a waterfall,entailment
A man is standing in the water at the base of a waterfall,The man is standing in a lake near a waterfall,neutral
A man is standing in the water at the base of a waterfall,The man is swimming in a body of water near a waterfall,neutral
A man is standing in the water at the base of a waterfall,The man is standing in a body of water near a waterfall,entailment
A brown and white dog is running through the river,A brown and white dog is not running through the river,contradiction
A dog is emerging from a lake,An animal is emerging from a lake,entailment
No dog is emerging from a lake,A dog is emerging from a lake,contradiction
A brown and white dog is running through the river,An animal is emerging from a lake,neutral
A dog is emerging from a lake,A brown and white dog is running through the river,neutral
A brown and white dog is catching a dirty tennis ball in a dirt field,A brown and white dog is biting a dirty tennis ball in a dirt field,neutral
A dog is running on the beach and chasing a ball,A dog is running on the sand and chasing a ball,entailment
A dog is running on the grass and chasing a ball,A brown and white dog is catching a dirty tennis ball in a dirt field,neutral
A dog is running on the sand and chasing a ball,A brown and white dog is biting a dirty tennis ball in a dirt field,neutral
A dog is running on the sand and chasing a ball,A brown and white dog is catching a dirty tennis ball in a dirt field,neutral
A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is escorting a horse that is pulling a carriage along a road,entailment
A shirtless man is escorting a horse that is pulling a carriage along a dirty road,A shirtless man is leading a horse that is pulling a carriage,entailment
A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a carriage that is being pulled by a horse,entailment
A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless woman is leading a horse that is pulling a carriage,neutral
A shirtless man is escorting a horse that is pulling a carriage along a paved road,A shirtless man is leading a horse that is pulling a carriage,entailment
A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,The young girl is playing on the edge of a fountain and an older woman is watching her,neutral
A young girl is playing on the edge of a fountain and an older woman is not watching her,A little girl and a woman wearing a yellow shirt are getting splashed by a city fountain,neutral
A woman in an orange shirt and clown makeup is standing in a park and others are looking on,A girl in an orange shirt and clown makeup is standing in a park and others are looking on,entailment
The girl is wearing an orange shirt and a striped tie,A girl is wearing an orange shirt and a striped tie,entailment
A woman in an orange shirt and clown makeup is standing in a park and others are looking on,A girl is wearing an orange shirt and a striped tie,neutral
A man is performing a jump on a bicycle,A cyclist is performing a jump on a bicycle,neutral
